ID,Category,Keyword,Board,Target_URL,Background_Type,Text_Style_Class,Image_Big_Title,Image_Sub_Title,状态,发布时间,图片alt,pin_title,pin_description,pin_img_url
STRAT_V16_0093,FEMININE,chinese winter names,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,04-bg_aesthetic_orchid.png,style-text-dark,WINTER,FOR OCS,初始,,,,,
STRAT_V16_0094,NEUTRAL_MIX,chinese names list,Chinese Names | Inspiration,https://chinesename.us/name-generator,02-bg_aesthetic_bamboo.png,style-text-dark,UNIQUE NAME IDEAS,NATIVE AUDIO,初始,,,,,
STRAT_V16_0095,MASCULINE,chinese names boy,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,06-bg_wuxia_dragon.png,style-text-light,TOP 20 BOY NAMES,FOR OCS,初始,,,,,
STRAT_V16_0096,NEUTRAL_MIX,names ideas chinese,Chinese Names | Inspiration,https://chinesename.us/name-generator,02-bg_aesthetic_bamboo.png,style-text-dark,NAME IDEAS,KANJI & MEANING,初始,,,,,
STRAT_V16_0097,MASCULINE,male oc names chinese,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,16-bg_zodiac_snake.png,style-text-light,COOL BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0098,MASCULINE,chinese names boy china,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,06-bg_wuxia_dragon.png,style-text-light,BOY NAMES,KANJI & MEANING,初始,,,,,
STRAT_V16_0099,NEUTRAL_MIX,chinese last names ideas,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,03-bg_aesthetic_water.png,style-text-dark,SURNAMES,NATIVE AUDIO,初始,,,,,
STRAT_V16_0100,FEMININE,chinese names girl cute,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,03-bg_aesthetic_plum.png,style-text-dark,CUTE NAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0101,FEMININE,chinese names with mei,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,03-bg_aesthetic_plum.png,style-text-dark,MEI (美),CLICK FOR LIST,初始,,,,,
STRAT_V16_0102,NATURE_ONLY,chinese cat names list,Chinese Names | Inspiration,https://chinesename.us/chinese-cat-names,02-bg_aesthetic_sky.png,style-text-light,CAT NAMES,CLICK FOR LIST,初始,,,,,
STRAT_V16_0103,MASCULINE,chinese names ideas for boys,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0104,NEUTRAL_MIX,chinese names and meanings unique,Chinese Names | Inspiration,https://chinesename.us/chinese-names-and-meanings,03-bg_aesthetic_water.png,style-text-dark,UNIQUE,50+ IDEAS,初始,,,,,
STRAT_V16_0105,FEMININE,chinese names and meanings girl,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-names-and-meanings,04-bg_aesthetic_orchid.png,style-text-dark,50+ GIRL NAMES,FOR OCS,初始,,,,,
STRAT_V16_0106,FEMININE,chinese names and meanings girl,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-names-and-meanings,04-bg_aesthetic_orchid.png,style-text-dark,GIRL NAMES,NATIVE AUDIO,初始,,,,,
STRAT_V16_0107,MASCULINE,chinese names boy cold,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,COLD / ICE,NATIVE AUDIO,初始,,,,,
STRAT_V16_0108,MASCULINE,chinese names male meaning,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,08-bg_wuxia_sword.png,style-text-light,COOL BOY NAMES,CHINESE NAMES,初始,,,,,
STRAT_V16_0109,MASCULINE,chinese boy names list,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,TOP 100 BOY NAMES,KANJI & MEANING,初始,,,,,
STRAT_V16_0110,MASCULINE,chinese names boy meaning,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,07-bg_wuxia_fire.png,style-text-light,BOY NAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0111,MASCULINE,chinese names boys,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,08-bg_wuxia_sword.png,style-text-light,COOL BOY NAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0112,MASCULINE,chinese names male,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,08-bg_wuxia_sword.png,style-text-light,BOY NAMES,AUTHENTIC LIST,初始,,,,,
STRAT_V16_0113,MASCULINE,chinese names boys list,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,08-bg_wuxia_sword.png,style-text-light,50+ BOY NAMES,FOR OCS,初始,,,,,
STRAT_V16_0114,FEMININE,chinese names aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,01-bg_aesthetic_flower.png,style-text-dark,POETIC,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0115,MASCULINE,chinese names boys with meaning,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,16-bg_zodiac_snake.png,style-text-light,BOY NAMES,NATIVE AUDIO,初始,,,,,
STRAT_V16_0116,NATURE_ONLY,chinese cat names list,Chinese Names | Inspiration,https://chinesename.us/chinese-cat-names,02-bg_aesthetic_sky.png,style-text-light,CAT NAMES,CHINESE NAMES,初始,,,,,
STRAT_V16_0117,MASCULINE,chinese male names and meanings,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,16-bg_zodiac_snake.png,style-text-light,TOP 100 BOY NAMES,KANJI & MEANING,初始,,,,,
STRAT_V16_0118,MASCULINE,male names ideas chinese,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,08-bg_wuxia_sword.png,style-text-light,BOY NAMES,NAMES & MEANINGS,初始,,,,,
STRAT_V16_0119,MASCULINE,chinese names male,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,06-bg_wuxia_dragon.png,style-text-light,UNIQUE BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0120,FEMININE,chinese girls names list,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,01-bg_aesthetic_flower.png,style-text-dark,TOP 100 GIRL NAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0121,NEUTRAL_MIX,chinese names with xiao,Chinese Names | Inspiration,https://chinesename.us/name-generator,12-bg_history_architecture.png,style-text-dark,XIAO (小),NATIVE AUDIO,初始,,,,,
STRAT_V16_0122,MASCULINE,chinese names males,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,10-bg_wuxia_dark.png,style-text-light,50+ BOY NAMES,AUTHENTIC LIST,初始,,,,,
STRAT_V16_0123,MASCULINE,chinese names boy china,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,08-bg_wuxia_sword.png,style-text-light,BOY NAMES,KANJI & MEANING,初始,,,,,
STRAT_V16_0124,FEMININE,aesthetic names for girls chinese,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,04-bg_aesthetic_orchid.png,style-text-dark,AESTHETIC,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0125,MASCULINE,chinese names boy dark,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,10-bg_wuxia_dark.png,style-text-light,DARK,KANJI & MEANING,初始,,,,,
STRAT_V16_0126,FEMININE,chinese names aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,05-bg_aesthetic_willow.png,style-text-dark,POETIC,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0127,NEUTRAL_MIX,chinese names with s,Chinese Names | Inspiration,https://chinesename.us/name-generator,11-bg_history_scrolls.png,style-text-dark,START WITH S,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0128,MASCULINE,chinese names with meaning male,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,06-bg_wuxia_dragon.png,style-text-light,BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0129,NEUTRAL_MIX,chinese names with xiao,Chinese Names | Inspiration,https://chinesename.us/name-generator,12-bg_history_architecture.png,style-text-dark,XIAO (小),AUTHENTIC LIST,初始,,,,,
STRAT_V16_0130,FEMININE,chinese names aesthetic male,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,04-bg_aesthetic_orchid.png,style-text-dark,AESTHETIC,FOR OCS,初始,,,,,
STRAT_V16_0131,NATURE_ONLY,cats names ideas chinese,Chinese Names | Inspiration,https://chinesename.us/chinese-cat-names,02-bg_aesthetic_bamboo.png,style-text-dark,CAT NAMES,NATIVE AUDIO,初始,,,,,
STRAT_V16_0132,FEMININE,chinese names aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,03-bg_aesthetic_plum.png,style-text-dark,POETIC,KANJI & MEANING,初始,,,,,
STRAT_V16_0133,FEMININE,chinese names ideas girl,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,04-bg_aesthetic_orchid.png,style-text-dark,GIRL NAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0134,FEMININE,chinese names male aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,04-bg_aesthetic_orchid.png,style-text-dark,POETIC,FOR CHARACTERS,初始,,,,,
STRAT_V16_0135,FEMININE,chinese names girl ideas,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,04-bg_aesthetic_orchid.png,style-text-dark,TOP 20 GIRL NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0136,FEMININE,chinese female names aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,03-bg_aesthetic_plum.png,style-text-dark,DREAMY,SEE FULL LIST,初始,,,,,
STRAT_V16_0137,MASCULINE,chinese names boys list,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,TOP 100 BOY NAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0138,MASCULINE,chinese male names and meanings,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,10-bg_wuxia_dark.png,style-text-light,BOY NAMES,SEE FULL LIST,初始,,,,,
STRAT_V16_0139,FEMININE,chinese names with hua,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,01-bg_aesthetic_flower.png,style-text-dark,HUA (花),FOR OCS,初始,,,,,
STRAT_V16_0140,MASCULINE,chinese names boy ideas,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,TOP 20 BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0141,NEUTRAL_MIX,chinese family names list,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,02-bg_aesthetic_bamboo.png,style-text-dark,SURNAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0142,NEUTRAL_MIX,chinese family names list,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,12-bg_history_architecture.png,style-text-dark,SURNAMES,CHINESE NAMES,初始,,,,,
STRAT_V16_0143,NEUTRAL_MIX,chinese names girl with surname,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,13-bg_history_republic.png,style-text-dark,SURNAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0144,MASCULINE,chinese names boy cold,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,06-bg_wuxia_dragon.png,style-text-light,COLD / ICE,NATIVE AUDIO,初始,,,,,
STRAT_V16_0145,FEMININE,cute chinese girl names with meaning,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-names-and-meanings,01-bg_aesthetic_flower.png,style-text-dark,CUTE NAMES,50+ IDEAS,初始,,,,,
STRAT_V16_0146,FEMININE,chinese names girl ideas,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,01-bg_aesthetic_flower.png,style-text-dark,GIRL NAMES,NAMES & MEANINGS,初始,,,,,
STRAT_V16_0147,MASCULINE,chinese names male,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,07-bg_wuxia_fire.png,style-text-light,BOY NAMES,AUTHENTIC LIST,初始,,,,,
STRAT_V16_0148,MASCULINE,chinese names male list,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,10-bg_wuxia_dark.png,style-text-light,BOY NAMES,FOR CHARACTERS,初始,,,,,
STRAT_V16_0149,FEMININE,aesthetic names for girls chinese,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,05-bg_aesthetic_willow.png,style-text-dark,AESTHETIC,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0150,FEMININE,chinese female names aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,05-bg_aesthetic_willow.png,style-text-dark,DREAMY,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0151,FEMININE,chinese names girl ideas,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,03-bg_aesthetic_plum.png,style-text-dark,GIRL NAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0152,NATURE_ONLY,cats names ideas chinese,Chinese Names | Inspiration,https://chinesename.us/chinese-cat-names,03-bg_aesthetic_water.png,style-text-dark,CAT NAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0153,FEMININE,chinese names girl meaning star,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-names-and-meanings,04-bg_aesthetic_orchid.png,style-text-dark,STAR,CHINESE NAMES,初始,,,,,
STRAT_V16_0154,MASCULINE,chinese names for boys,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,10-bg_wuxia_dark.png,style-text-light,BOY NAMES,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0155,MASCULINE,chinese names male meaning,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,16-bg_zodiac_snake.png,style-text-light,BOY NAMES,FOR OCS,初始,,,,,
STRAT_V16_0156,NEUTRAL_MIX,chinese names for oc,Chinese Names | Inspiration,https://chinesename.us/fantasy-chinese-name-generator,11-bg_history_scrolls.png,style-text-dark,NAME IDEAS,AUTHENTIC LIST,初始,,,,,
STRAT_V16_0157,NEUTRAL_MIX,names ideas chinese,Chinese Names | Inspiration,https://chinesename.us/name-generator,12-bg_history_architecture.png,style-text-dark,NAME IDEAS,50+ IDEAS,初始,,,,,
STRAT_V16_0158,NEUTRAL_MIX,insta user names ideas chinese,Chinese Names | Inspiration,https://chinesename.us/name-generator,02-bg_aesthetic_bamboo.png,style-text-dark,TOP 20 NAME IDEAS,KANJI & MEANING,初始,,,,,
STRAT_V16_0159,MASCULINE,chinese names boy dragon,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,10-bg_wuxia_dark.png,style-text-light,DRAGON,FOR OCS,初始,,,,,
STRAT_V16_0160,FEMININE,chinese names girl moon,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,05-bg_aesthetic_willow.png,style-text-dark,MOON,CLICK FOR LIST,初始,,,,,
STRAT_V16_0161,FEMININE,chinese names girl flower,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,01-bg_aesthetic_flower.png,style-text-dark,FLOWER,AUTHENTIC LIST,初始,,,,,
STRAT_V16_0162,NEUTRAL_MIX,chinese names and surnames,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,03-bg_aesthetic_water.png,style-text-dark,SURNAMES,CLICK FOR LIST,初始,,,,,
STRAT_V16_0163,FEMININE,aesthetic chinese names boy,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,05-bg_aesthetic_willow.png,style-text-dark,AESTHETIC,NATIVE AUDIO,初始,,,,,
STRAT_V16_0164,FEMININE,chinese names for girls list,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,04-bg_aesthetic_orchid.png,style-text-dark,GIRL NAMES,50+ IDEAS,初始,,,,,
STRAT_V16_0165,FEMININE,chinese names with mei,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,03-bg_aesthetic_plum.png,style-text-dark,MEI (美),50+ IDEAS,初始,,,,,
STRAT_V16_0166,FEMININE,chinese names with mei,Chinese Names | Girl & Aesthetic,https://chinesename.us/name-generator,04-bg_aesthetic_orchid.png,style-text-dark,MEI (美),NATIVE AUDIO,初始,,,,,
STRAT_V16_0167,NEUTRAL_MIX,chinese family names list,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,11-bg_history_scrolls.png,style-text-dark,SURNAMES,FOR OCS,初始,,,,,
STRAT_V16_0168,MASCULINE,male chinese names with meanings,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,16-bg_zodiac_snake.png,style-text-light,BOY NAMES,SEE FULL LIST,初始,,,,,
STRAT_V16_0169,MASCULINE,chinese names boys,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-boy-names,16-bg_zodiac_snake.png,style-text-light,BOY NAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0170,NEUTRAL_MIX,facebook chinese names ideas,Chinese Names | Inspiration,https://chinesename.us/name-generator,11-bg_history_scrolls.png,style-text-dark,TOP 20 NAME IDEAS,FOR CHARACTERS,初始,,,,,
STRAT_V16_0171,NEUTRAL_MIX,chinese last names aesthetic,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,02-bg_aesthetic_bamboo.png,style-text-dark,SURNAMES,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0172,MASCULINE,chinese names male with meaning,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,06-bg_wuxia_dragon.png,style-text-light,BOY NAMES,50+ IDEAS,初始,,,,,
STRAT_V16_0173,FEMININE,chinese names for boys aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,04-bg_aesthetic_orchid.png,style-text-dark,DREAMY,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0174,FEMININE,chinese names for girls list,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-girl-names,01-bg_aesthetic_flower.png,style-text-dark,TOP 100 GIRL NAMES,NAMES & MEANINGS,初始,,,,,
STRAT_V16_0175,MASCULINE,chinese names with meaning male,Chinese Names | Boy & Fantasy,https://chinesename.us/chinese-names-and-meanings,07-bg_wuxia_fire.png,style-text-light,UNIQUE BOY NAMES,NAMES & MEANINGS,初始,,,,,
STRAT_V16_0176,FEMININE,chinese names boy aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,05-bg_aesthetic_willow.png,style-text-dark,ELEGANT,FOR OCS,初始,,,,,
STRAT_V16_0177,MASCULINE,chinese names boy dark,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,16-bg_zodiac_snake.png,style-text-light,DARK,NATIVE AUDIO,初始,,,,,
STRAT_V16_0178,FEMININE,chinese names male aesthetic,Chinese Names | Girl & Aesthetic,https://chinesename.us/chinese-boy-names,04-bg_aesthetic_orchid.png,style-text-dark,POETIC,NAMES IN CHINESE!,初始,,,,,
STRAT_V16_0179,NEUTRAL_MIX,chinese last names aesthetic,Chinese Names | Inspiration,https://chinesename.us/chinese-last-names,13-bg_history_republic.png,style-text-dark,SURNAMES,50+ IDEAS,初始,,,,,
STRAT_V16_0180,MASCULINE,chinese names boy meaning dragon,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,16-bg_zodiac_snake.png,style-text-light,DRAGON,50+ IDEAS,初始,,,,,
STRAT_V16_0181,MASCULINE,chinese names and meanings dark,Chinese Names | Boy & Fantasy,https://chinesename.us/fantasy-chinese-name-generator,16-bg_zodiac_snake.png,style-text-light,DARK,MEANING IN CHINESE,初始,,,,,
STRAT_V16_0182,NEUTRAL_MIX,chinese names and their meanings,Chinese Names | Inspiration,https://chinesename.us/chinese-names-and-meanings,02-bg_aesthetic_bamboo.png,style-text-dark,TOP 100 NAME IDEAS,CLICK FOR LIST,初始,,,,,
